year,unique_id,response_id,interview_start,interview_end,source,postcode,NRM verified,NRM code,age,gender,describe_reef1,describe_reef2,describe_reef3,visited_reef,visit_freq,rec_jetskiown_7cat,rec_jetskihired_7cat,rec_boatingown_7cat,rec_boatinghire_7cat,rec_fishingoffshore_cat,rec_fishingonshore_7cat,rec_nonmotorown_7cat,rec_nonmotorhire_7cat,rec_inwater_7cat,rec_islandvisit_7cat,rec_beachvisit_7cat,rec_wildlife_7cat,rec_research_7cat,rec_cultural_7cat,rec_community_7cat,GBR_rec,GBR_phys,GBR_unwind,GBR_social,GBR_nature,GBR_recreation,GBR_wellbeing,actions_helpGBR,actions_helpGBR_open,GBRbp_advocacyfish,GBRbp_rubbish,GBRbp_app,GBRbp_report,values_biodiversity,values_exist,values_bequest,values_icon,values_recognition,values_provision,values_science,values_indigenous,values_heritage,values_spiritual,values_economy,values_social,values_recreation,values_nature,threat1,threat2,threat3,threat_cots,threat_fishing,threat_runoff,threat_rubbish,threat_cc,threat_tourism,threat_devt,threat_ports,threat_mining,threat_popn,threat_mgmt,threat_weather,threat_heatwaves,threat_bleaching,cc_belief,inter_zoning,inter_fishclosures,inter_culling,inter_coralrestore,inter_citizen,inter_coastrestore,inter_islandrestore,inter_illfish,inter_coraladapt,inter_water,inter_rubbish,inter_indig,inter_rec,inter_carbon,inter_fishing,desc_norm,shared_resp,moral_oblig,pers_diff,procedural_knowl,general_motivation,support_rules,society_oblig,injunc_norm,steward_identity,steward_respect,dm_understanding,dm_procfair,dm_distfair,dm_equity,trust_dm,sat_mgmt,benefit_mgmt,pride_mgmt,resp_dcceew,resp_aims,resp_detsi,resp_gbrmpa,resp_council,resp_dpi,resp_dk,priority_fish,priority_lowimpact,priority_TO,priority_supply,priority_jobs,priority_recfishing,attach_love,attach_meaning,attach_GBR,attach_depend,place_identity,pride,GBRh_change,hope,sad,aesthetics,GBRh_overall,trust_reefscience,reef_fatigue,GBR_income,GBR_business,impact_desire,impact_finance,impact_lifestyle,impact_wellbeing,impact_grief,trust_ausgov,trust_reeftrust,trust_qldgov,trust_rwqp,trust_council,trust_family,trust_colleagues,trust_gbrmpa,trust_science,trust_ausngo,trust_paper,trust_tv,trust_citizen,trust_socials,qld_years,atsi,educ,emp_status,sector,ag_commodity1,ag_commodity2,ag_commodity3,ag_commodity4,ag_commodity5,ag_commodity_other,ag_commodity_open,ag_participation,ag_program1,ag_program2,ag_program3,ag_program4,ag_program5,ag_program_other,ag_program_dk,ag_program_open,ag_noprogram,dist_beach,endcomment,intdur,Distance to Coast (km)
5,250028,37,2025-11-17T15:26:00Z,2025-11-17T15:57:00Z,1,4877,Wet Tropics,2,64,2,marvelous,deep blue,life,1,6,1,1,2,2,1,1,1,1,3,2,6,5,2,2,1,7,9,9,7,9,8,8,4,NA,2,5,3,2,10,10,9,10,10,8,9,10,5,9,9,7,9,9,human,human negligent,no knowledge,3,3,2,3,1,3,4,3,5,3,5,3,2,3,6,8,8,7,8,7,9,9,9,9,9,9,10,9,9,9,7,8,8,7,8,7,7,9,7,7,99,6,5,6,7,6,5,5,5,NA,2,3,1,NA,NA,0,3,1,2,NA,NA,NA,8,9,8,7,7,10,4,9,4,9,8,6,8,5,1,4,6,3,3,3,3,5,3,5,3,5,6,6,5,2,2,2,6,3,10,1,7,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,30.7667,0.59
5,250029,40,2025-11-17T16:03:00Z,2025-11-17T16:19:00Z,1,4871,Wet Tropics,2,56,2,Beauty,Coral,Tourists,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Made donation to group,NA,NA,NA,NA,10,10,9,6,9,3,10,9,6,6,6,6,6,9,Pollution,Global warming,Over fishing,5,5,5,4,5,4,5,5,5,4,5,4,4,5,1,10,10,10,10,10,10,10,10,10,10,10,99,10,99,99,4,10,6,3,6,9,9,10,5,7,6,3,7,6,3,6,3,5,5,2,NA,3,1,NA,NA,0,1,NA,NA,3,NA,2,8,10,5,3,5,10,4,5,10,5,1,9,2,2,1,3,5,5,3,8,2,5,3,9,2,5,5,9,9,8,5,5,9,2,4,1,4,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,16.05,111.08
5,250030,41,2025-11-17T16:19:00Z,2025-11-17T16:33:00Z,1,4870,Wet Tropics,2,67,1,iconic,world heritage,unique,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,10,5,7,7,10,9,9,4,NA,5,5,1,1,10,10,5,8,10,10,10,7,10,5,10,7,10,10,climate change,coral bleaching,crown of thorns starfish,5,4,5,5,5,1,4,4,5,5,1,5,5,5,1,10,10,10,8,9,10,10,9,8,10,10,7,9,10,10,9,10,10,2,9,10,10,10,9,8,9,8,9,10,10,10,10,5,9,3,2,NA,1,NA,NA,0,2,1,NA,3,NA,NA,10,10,8,8,5,10,1,8,8,10,2,10,1,1,NA,8,2,8,5,7,8,5,8,9,7,6,5,10,10,10,7,5,8,1,16,1,4,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,none,14.55,4.3
5,250031,42,2025-11-17T16:55:00Z,2025-11-17T17:03:00Z,1,4811,Burdekin,3,38,2,Beauty,Life,Sacred,1,3,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,6,7,6,2,7,6,4,4,NA,9,5,9,9,10,10,2,3,9,5,7,1,6,5,9,4,3,4,Climate change,Damage from people,Pollution,4,5,5,4,5,5,5,4,5,4,4,5,4,4,1,10,10,6,8,8,9,8,10,8,8,9,99,10,7,8,6,10,6,6,6,6,6,10,5,6,5,7,6,99,99,99,7,99,6,3,NA,2,1,NA,NA,0,1,2,NA,3,NA,NA,10,9,2,8,2,10,1,3,7,7,3,6,3,1,NA,4,2,3,4,8,6,8,7,99,9,7,6,10,10,9,7,7,7,4,38,1,5,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,8.2,16.25
5,250032,43,2025-11-17T17:10:00Z,2025-11-17T17:22:00Z,1,4873,Wet Tropics,2,77,1,Coral Reef Environment,Fish abundance,Protected,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,7,1,10,5,1,4,NA,1,5,1,5,10,5,7,10,7,10,7,1,10,5,7,7,7,7,Tourism,ilegal fishing,dumping waste,5,5,4,5,4,5,4,5,5,5,3,5,4,5,1,5,7,10,5,5,5,5,10,5,5,10,1,5,5,7,5,7,7,5,7,3,5,5,5,7,5,5,5,5,5,5,5,5,5,3,2,NA,1,NA,NA,0,1,3,NA,2,NA,NA,7,5,7,7,1,1,1,5,5,7,5,5,10,1,NA,5,5,5,5,5,5,5,5,5,3,10,5,10,5,5,1,1,5,1,39,5,1,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,11.8167,6.14
5,250033,45,2025-11-17T18:32:00Z,2025-11-17T18:50:00Z,1,4701,Fitzroy,5,84,2,Amazing,Lovely,One-of-a-kind,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,2,7,4,4,4,NA,9,5,9,9,9,10,8,8,10,8,9,6,7,6,9,7,7,8,Climate change,Run-off,People doing the wrong thing,4,4,3,4,5,3,4,3,3,3,9,5,4,5,1,8,9,8,9,9,9,8,10,10,9,10,8,9,10,9,9,8,8,9,6,99,9,8,99,4,99,3,5,99,5,8,7,2,6,2,NA,3,1,NA,NA,0,1,2,NA,NA,3,NA,7,6,7,3,4,8,1,8,7,8,5,8,5,1,NA,4,4,4,4,8,7,7,7,7,5,8,99,8,9,7,5,6,5,2,51,1,5,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,17.8667,28.26
5,250034,48,2025-11-17T21:06:00Z,2025-11-17T21:19:00Z,1,4750,Mackay Whitsunday,4,47,2,Ocean,Beaches,Sealife,1,7,1,1,2,2,2,2,2,1,2,2,2,7,1,1,1,10,10,10,5,10,10,10,2,We walk on the beach everyday & take a bag with us to pick up rubbish on the beach,5,5,1,1,10,10,8,9,10,9,8,10,7,9,10,8,8,10,Rubbish,Overfishing,Climate change,3,4,4,4,3,3,4,4,4,4,1,2,3,4,3,10,9,9,8,8,10,8,10,7,10,10,8,8,8,7,7,10,10,3,8,10,9,10,8,10,8,6,7,7,99,8,8,10,8,2,NA,NA,1,3,NA,0,1,2,NA,3,NA,NA,10,10,10,10,8,10,1,8,7,10,6,6,2,1,NA,7,1,8,8,8,6,5,6,7,7,5,3,7,7,6,3,3,6,2,47,1,5,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,12.6167,2.43
5,250035,50,2025-11-17T23:24:00Z,2025-11-17T23:32:00Z,1,4655,Burnett Mary,6,39,2,Australia,Environment,Life,1,2,1,1,1,1,1,1,1,1,2,2,3,3,3,2,2,10,10,10,10,10,9,10,2,I picked up rubbish,3,3,3,3,9,10,9,10,10,10,10,9,10,10,10,9,10,10,Non educated Tourists,Fishing,Pollution,5,5,5,5,5,5,5,5,9,5,9,5,5,5,1,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,9,9,10,9,10,9,10,10,9,10,10,10,9,9,99,10,99,9,10,2,3,1,NA,NA,NA,0,1,3,NA,NA,NA,2,10,8,8,10,10,10,1,10,10,10,10,10,10,1,NA,9,8,8,10,9,8,10,9,9,99,10,10,10,10,9,99,99,10,10,10,1,5,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,Thank you,7.6667,3.16
5,250036,51,2025-11-18T06:56:00Z,2025-11-18T07:13:00Z,1,4810,Burdekin,3,62,2,Starfish,Beautiful,Awesome,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,5,5,5,2,4,4,4,NA,3,5,1,2,8,7,5,7,9,5,5,5,9,2,3,6,5,5,Run off from businesses,Litter thrown off boats,And the climate,4,4,5,4,4,3,4,3,4,3,3,3,4,5,2,7,7,9,6,7,5,6,7,5,6,8,1,7,5,8,5,5,6,5,2,5,5,8,3,5,5,5,4,5,5,5,5,5,5,3,NA,2,1,NA,NA,0,NA,3,NA,1,NA,2,5,5,5,7,2,7,2,8,7,8,5,5,5,1,NA,5,5,5,5,5,1,5,2,5,2,5,2,5,5,2,5,2,5,2,20,1,2,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,17.3167,2.02
5,250038,55,2025-11-18T11:40:00Z,2025-11-18T12:01:00Z,1,4670,Burnett Mary,6,81,1,coral,fishing,tourists,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,10,8,6,8,5,10,8,1,6,1,8,1,6,7,tourism,shipping,overpopulation,4,4,3,3,3,5,5,5,3,5,2,4,3,3,3,10,10,10,8,6,10,7,10,6,7,7,1,10,3,8,3,6,6,8,4,6,99,8,3,5,99,3,99,99,99,99,6,2,99,NA,NA,1,NA,2,3,0,3,1,NA,2,NA,NA,5,4,1,4,1,5,2,8,1,8,8,3,10,1,NA,1,1,1,1,7,3,4,5,5,5,99,99,4,4,4,1,1,4,1,21,1,2,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,21.4,9.6
5,250039,56,2025-11-18T13:01:00Z,2025-11-18T13:29:00Z,1,4870,Wet Tropics,2,58,2,QLD,Ocean,Clear,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,1,1,5,1,1,4,NA,9,9,1,1,9,5,4,8,5,2,5,6,8,3,6,6,6,8,Temperature of water,Trash,Water clean levels,5,4,3,5,5,4,5,4,5,4,3,5,5,5,1,7,8,10,7,8,10,7,8,8,10,10,5,7,10,10,99,7,5,5,99,5,8,9,99,7,7,2,99,6,99,7,99,99,6,NA,2,1,3,NA,NA,0,2,3,NA,NA,1,NA,5,3,2,2,1,5,1,5,5,5,3,5,4,1,NA,5,5,5,5,5,5,99,6,5,99,99,99,6,5,5,99,99,5,99,14,1,2,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,28.3167,4.3
5,250041,59,2025-11-18T16:08:00Z,2025-11-18T16:20:00Z,1,4563,Burnett Mary,6,73,1,Coral,QLD,Fish,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,7,6,8,5,6,4,NA,1,5,1,2,8,10,9,10,10,6,7,8,8,8,9,8,7,9,Heat,Ships,Runoff,5,3,4,5,3,2,3,3,1,2,2,4,4,4,3,5,8,10,10,7,5,7,8,8,6,10,4,8,7,7,3,1,5,10,1,7,9,6,1,7,99,3,9,9,8,10,9,3,10,NA,2,3,1,NA,NA,0,3,NA,NA,2,NA,1,5,7,1,6,1,10,2,6,7,10,5,5,9,1,NA,1,1,1,2,10,8,10,10,9,6,2,99,10,7,7,8,8,6,1,17,1,1,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,11.9667,18.95
5,250042,60,2025-11-18T16:35:00Z,2025-11-18T16:56:00Z,1,4570,Burnett Mary,6,65,2,Coral,Marine wildlife,Beautiful beaches,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,6,8,6,6,6,4,NA,9,5,1,9,8,8,6,8,8,7,7,7,7,6,8,7,7,7,Pollution,Over fishing,Chemical poisoning,3,4,4,4,2,3,3,3,4,4,3,2,3,3,6,5,10,6,8,7,8,6,9,6,7,8,3,8,3,8,7,8,6,6,7,5,99,6,7,5,7,99,99,99,99,99,99,99,99,NA,2,NA,1,NA,3,0,1,3,NA,NA,NA,2,5,7,2,5,2,9,4,8,7,10,6,3,6,1,NA,5,5,4,4,6,1,99,2,99,3,4,99,99,99,2,1,1,99,2,0,1,3,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,20.8167,42.96
5,250043,61,2025-11-19T10:09:00Z,2025-11-19T10:26:00Z,1,4814,Burdekin,3,79,2,Ocean,Coral,Fish,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,8,6,9,5,8,5,Take away my rubbish,1,5,1,1,9,9,8,8,9,9,9,4,7,6,9,9,9,9,Rubbish,Pollution,Plastic,9,9,9,9,9,3,3,9,9,9,9,2,9,9,1,7,8,9,8,8,9,8,8,9,8,9,8,8,8,7,7,8,7,4,8,7,8,9,99,8,7,8,8,7,8,8,9,6,9,2,NA,3,1,NA,NA,0,1,NA,NA,3,NA,2,5,6,5,4,5,8,2,8,7,8,7,8,3,1,NA,6,8,3,3,8,7,7,6,8,6,6,5,8,7,5,5,5,6,99,15,1,1,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Interesting  survey,17.1833,7.79
5,250044,62,2025-11-19T20:46:00Z,2025-11-19T21:15:00Z,1,4814,Burdekin,3,74,1,Tourism,Fishing,It's natural ability to heal itself.,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,10,10,10,8,9,5,Ensure that all rubbish is taken home from each visit.,5,5,1,9,10,10,8,10,10,10,10,1,10,5,10,10,10,10,CSIRO,Overprotection of Shark species,Poaching in green areas by international fishers,1,5,1,5,1,1,2,1,2,1,5,1,2,1,6,9,9,1,1,8,5,1,9,1,3,10,1,8,1,7,10,10,10,10,9,8,8,9,10,10,9,8,8,8,6,7,7,8,8,NA,3,NA,1,NA,2,0,NA,NA,NA,1,2,3,10,10,7,7,6,7,2,10,1,10,9,6,10,1,NA,5,1,2,1,10,2,4,5,3,6,10,10,5,1,1,1,1,1,5,74,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,The reef is a living organism that adapts to weather changes.,29.05,7.79
5,250045,66,2025-11-21T00:22:00Z,2025-11-21T01:08:00Z,1,4740,Mackay Whitsunday,4,63,2,Home,Beautiful,Nature,1,7,2,1,3,2,2,2,3,3,3,3,5,3,1,1,3,8,9,8,6,8,8,8,3,"Beach clean ups, cleaning waterways",5,5,4,4,9,8,6,9,9,10,6,6,6,6,8,6,8,8,The local and federal governments,People's neglect,Global warming,1,2,2,3,2,3,2,2,2,3,4,1,2,2,3,3,3,2,3,5,2,3,3,2,3,4,1,5,3,3,6,7,8,3,6,6,8,6,4,3,4,5,5,6,4,6,7,5,8,NA,NA,2,1,NA,3,0,2,NA,NA,1,3,NA,9,9,9,7,8,8,2,8,3,8,7,7,8,1,NA,3,1,4,4,5,1,3,1,3,1,6,4,4,3,5,3,3,4,1,18,1,4,2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,46.6,3.25
5,250046,68,2025-11-21T00:48:00Z,2025-11-21T01:00:00Z,1,4740,Mackay Whitsunday,4,43,2,Airlie beach,Whitehaven,Hamilton island,1,3,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,10,10,10,10,10,10,10,4,NA,1,5,1,1,10,10,10,10,10,10,10,10,9,10,10,10,10,10,Rubbish,People,Boats,2,3,2,4,1,3,2,3,1,2,2,3,1,2,6,5,5,5,5,99,6,8,5,99,99,8,10,5,5,99,5,5,3,7,4,99,99,99,99,99,99,99,99,99,99,99,99,99,5,NA,NA,3,2,1,NA,0,1,NA,3,NA,2,NA,10,10,10,10,5,10,2,10,1,10,10,5,10,1,NA,5,1,6,6,6,2,5,4,4,4,10,10,5,6,4,1,1,4,4,35,4,6,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,12.2167,3.25
5,250047,69,2025-11-21T00:54:00Z,2025-11-21T01:28:00Z,1,4740,Mackay Whitsunday,4,63,2,Breath taking,World heritage site,Important for tourism,1,5,1,1,1,1,1,1,1,1,1,1,5,2,1,1,1,5,6,7,5,7,5,5,4,NA,9,5,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,Pollution,Climate change,Cyclones,4,9,4,3,4,9,9,9,9,3,3,3,3,4,1,8,7,8,8,7,8,8,8,7,8,9,8,7,8,8,8,8,8,99,99,99,8,10,8,5,99,99,99,99,99,99,7,1,9,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,3,NA,10,7,5,2,1,10,3,9,6,10,7,5,5,1,NA,2,5,5,5,7,6,8,99,7,6,99,99,7,8,7,2,4,5,1,15,1,4,1,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,33.2833,3.25
5,250048,70,2025-11-21T01:37:00Z,2025-11-21T02:02:00Z,1,4819,Burdekin,3,71,2,beautiful,marine life,coral,1,7,1,1,1,1,1,1,1,1,2,1,2,3,1,1,4,10,10,10,10,10,10,10,1,weeding with Arcadia Coast Care and habitat restoration on Magnetic Island,1,5,1,1,10,10,7,8,8,8,8,1,6,5,8,9,10,10,channel dredging resulting in build up of silt washed towards the reeef,microplastics and fishing nets etc impacting marine life,human ignorance regarding waste and weeds in waterways,9,3,3,3,2,3,3,3,9,3,9,2,2,3,3,10,8,9,9,8,10,8,8,99,8,9,1,10,6,9,7,10,10,5,7,8,7,9,10,7,99,99,99,99,99,99,7,8,99,NA,2,3,1,NA,NA,0,3,2,NA,1,NA,NA,10,8,5,5,5,8,2,9,3,10,7,5,5,1,NA,5,3,8,5,7,3,99,7,7,1,5,5,8,8,8,4,4,7,2,5,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,25.3667,9.48
5,250049,71,2025-11-21T02:34:00Z,2025-11-22T06:04:00Z,1,4817,Burdekin,3,52,1,Stunning,Vulnerable,Beautiful,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,7,7,8,6,9,7,8,4,NA,1,5,1,1,10,9,10,10,10,10,10,10,10,10,10,8,9,10,Global warming,Run off,Idiots,5,4,5,5,5,3,4,4,3,3,4,2,5,5,1,9,10,10,10,9,10,9,10,10,9,10,3,10,10,9,4,10,8,7,9,6,9,7,4,8,5,5,5,5,5,3,5,4,3,NA,2,3,1,NA,NA,0,1,2,NA,3,NA,NA,8,9,7,3,2,10,1,2,8,10,2,3,2,1,NA,3,1,3,7,10,2,4,2,5,2,4,3,7,10,4,2,1,4,1,47,1,7,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1649.4167,11.46
5,250050,72,2025-11-21T03:33:00Z,2025-11-21T03:50:00Z,1,4805,Burdekin,3,62,1,Magnificent,Endangered,Doomed,1,6,1,1,1,2,1,1,1,1,1,1,6,6,1,1,1,9,7,6,4,9,8,9,2,Litter plastic clean up on beaches,9,5,1,2,9,8,8,7,9,7,9,8,5,7,8,5,7,9,Global heating bleaching,Agricultural fertiliser run off,Shipping,5,4,5,4,5,3,4,4,5,3,1,4,5,5,1,10,10,8,9,7,9,9,8,8,10,10,8,9,10,9,99,10,8,4,8,7,8,10,99,8,99,7,8,8,8,8,8,8,8,1,NA,NA,2,3,NA,0,2,1,3,NA,NA,NA,10,10,10,10,5,10,1,6,10,10,4,10,1,1,NA,5,1,10,8,10,8,99,5,99,8,99,99,9,10,8,3,3,8,1,11,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,16.3333,8.49
5,250051,73,2025-11-21T04:59:00Z,2025-11-21T05:28:00Z,1,4814,Burdekin,3,65,2,Cairns,Tourism,Coral,1,4,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,4,6,6,4,5,3,5,4,NA,2,5,1,1,6,7,4,9,6,5,6,3,6,5,5,6,7,6,Global warming,Bleaching of coral,Crocodiles,3,3,3,4,4,3,4,3,4,2,2,4,4,5,3,7,7,8,6,7,8,7,7,7,7,8,1,7,8,8,5,8,8,7,8,4,7,5,5,9,5,5,5,4,4,7,6,5,5,NA,3,2,1,NA,NA,0,2,1,NA,NA,NA,3,7,7,4,6,4,5,1,8,8,6,6,8,6,1,NA,4,3,3,5,6,6,6,5,5,4,5,5,7,6,6,5,6,5,4,65,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,No,28.8833,7.79
5,250052,74,2025-11-21T04:59:00Z,2025-11-21T05:27:00Z,1,4810,Burdekin,3,69,2,Beautiful body of water,Amazing,Fish and coral,1,7,1,1,1,1,1,1,1,1,1,3,7,5,1,1,1,9,9,9,8,9,9,9,4,NA,1,5,1,1,9,9,8,9,9,9,9,7,9,8,9,8,9,8,Rubbish,Over fishing,Pollution,5,4,5,5,3,3,4,3,9,3,3,4,4,3,3,9,9,9,9,8,9,8,9,99,9,10,8,9,99,8,9,8,9,6,7,9,9,8,9,8,99,99,99,99,99,8,7,99,8,NA,2,3,1,NA,NA,0,NA,3,NA,2,1,NA,9,9,9,9,8,9,3,8,7,9,8,7,9,1,NA,8,9,8,8,8,6,7,7,99,8,99,99,7,8,99,6,6,7,6,43,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,I live in a beautiful part of Australia,28.2667,2.02
5,250053,75,2025-11-21T05:01:00Z,2025-11-21T05:18:00Z,1,4740,Mackay Whitsunday,4,65,2,buig,amazing,beautiful,1,6,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,8,8,8,8,8,8,8,5,not littering,9,5,1,5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,pollution,overfishing,coral bleaching,4,4,4,4,4,3,3,3,3,3,3,4,4,4,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,8,8,3,6,8,8,8,7,6,2,4,7,5,7,5,7,7,7,NA,2,3,1,NA,NA,0,2,1,NA,3,NA,NA,8,8,5,6,6,8,2,7,7,8,7,7,5,1,NA,3,2,5,5,5,6,4,6,5,7,2,2,7,7,6,6,7,5,5,3,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,16.9833,3.25
5,250054,76,2025-11-21T05:04:00Z,2025-11-21T05:21:00Z,1,4750,Mackay Whitsunday,4,63,2,Sea,Fish,Beach,1,7,1,1,3,2,3,1,2,2,5,2,7,4,1,1,1,8,10,10,7,10,10,10,3,Nothing,5,5,1,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,Climate change,Pollution,Political neglect,5,5,5,5,5,2,4,4,2,2,2,3,5,5,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,6,7,10,10,10,10,10,7,7,10,7,10,10,6,10,8,NA,NA,3,1,NA,2,0,2,1,NA,3,NA,NA,10,10,10,10,6,10,2,10,4,10,6,10,1,1,NA,8,4,6,8,10,7,6,9,10,9,5,4,10,10,9,7,6,9,1,45,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,17.7333,2.43
5,250055,77,2025-11-21T05:08:00Z,2025-11-21T05:30:00Z,1,4869,Wet Tropics,2,61,1,Fishing,Diving,Nemo,1,2,1,1,3,1,3,2,1,1,1,2,2,2,1,1,1,7,8,8,8,8,8,8,4,NA,2,5,1,2,10,9,7,9,9,9,9,7,8,7,10,7,7,10,Bleaching,Run off,Overuse in certain areas,4,4,5,5,4,4,5,3,3,4,4,5,5,5,3,8,9,8,7,8,8,7,7,7,8,9,7,8,9,9,8,9,7,4,8,8,10,8,8,8,10,8,9,6,8,10,8,8,7,2,NA,3,1,NA,NA,0,2,3,NA,1,NA,NA,10,7,10,8,8,10,2,8,8,8,7,7,7,1,NA,8,6,6,6,7,7,7,6,6,7,4,4,8,8,7,4,4,6,4,34,1,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,The negativity I hear overseas from tour guides stating the reef is dead,22.0333,15.21
5,250056,78,2025-11-21T05:27:00Z,2025-11-21T05:39:00Z,1,4702,Fitzroy,5,69,1,Beauty,Asset,Life,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,4,7,5,5,5,Collecting beach litter,3,5,2,2,7,7,6,7,8,7,7,7,7,6,7,7,7,7,Pollution,Climate change,Over fishing,5,5,4,4,5,3,4,4,4,4,4,4,4,4,1,7,7,9,7,7,7,7,8,7,7,8,6,6,7,7,5,6,7,4,5,6,7,8,5,6,5,5,6,7,6,7,99,7,4,NA,NA,NA,NA,NA,NA,1,2,1,NA,3,NA,NA,5,6,6,6,7,8,1,6,5,8,4,7,3,1,NA,5,5,5,6,6,5,7,5,7,5,7,6,7,7,7,5,5,7,5,10,1,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,11.8833,105.5
